;address;area;community;face;floor;link_url;price;rooms;square;title;uptime
570;峨山路180弄,蓝村路471弄;浦东 塘桥;塘东小区;南;高层/6层;3323112;7200;3室1厅;65;塘东小区，有爱有家，上门实拍，业主刚降价;20160802
571;延安西路2799弄,虹梅路3888弄;长宁 西郊;延北小区;南北;高层/5层;3367766;4500;1室0厅;35;延北小区，享受好房，1室0厅，稀罕南北通;20160822
572;夏碧路310弄,夏碧路380弄,春晖路2;浦东 外高桥;富特五村;南北;中层/6层;3352515;3800;2室1厅;58;富特五村，有爱有家，马上看房，刚刚降价;20160815
573;武夷路491弄46-68号;长宁 中山公园;中阳小区;南北;中层/7层;3337078;6300;2室1厅;51;有爱有家，上门实勘，2室1厅1卫，景观房;20160808
574;普雄路29弄1-13号;普陀 武宁;逸流公寓;南北;低层/36层;3318270;9200;2室2厅;102;精致户型，随到随看，出行方便，降价出租;20160730
575;灵山路1390弄,灵山路1396弄,灵山;浦东 洋泾;崮山小区;;中层/6层;3317553;3800;1室1厅;45;上门实拍，看房有钥匙，吉宅出租，温馨之家;20160730
576;通河路100弄;宝山 张庙;通河一村;南北;高层/6层;3316455;4000;2室1厅;55;通河一村，视野很好，看房有钥匙，一链倾城;20160730
577;临平路333号;虹口 临平路;瑞虹新城（一期）;西南;高层/39层;3312213;8500;2室2厅;88;瑞虹新城，享受好房，闹中取静，高清实拍;20160728
578;威宁路511弄;长宁 天山;天山怡景苑;南;低层/11层;3310544;23000;3室2厅;147;3室2厅2卫，上门实勘，低区出入方便，交通方便;20160727
579;控江路1197弄;杨浦 周家嘴路;控江路1197弄;南;高层/7层;3308635;4000;1室0厅;44;交通便利，高区景观房，上门实拍，业主降价出租;20160726
580;潍坊路89弄1-32号,浦东南路1341;浦东 潍坊;朱家滩小区;南;中层/6层;3301227;4300;1室0厅;33;朱家滩小区，光线充足，近地铁，放心好房;20160723
581;阳曲路50弄;闸北 彭浦;阳曲路50弄;南;高层/6层;3370838;3200;1室1厅;37;阳曲路50弄，上门实拍，交通便利，降价房源;20160824
582;交通路1401弄;普陀 甘泉宜川;交通路1401弄;南;高层/7层;3370417;3300;1室0厅;31;交通路1401弄，高区阳光房，有钥匙房源，地铁房;20160823
583;金汇南路301弄;闵行 金汇;锦绣江南（四期）;南北;中层/12层;3370138;11000;2室2厅;120;钥匙在手，上门实拍，黄金楼层，吉宅出租;20160823
584;马当路588弄;黄浦 新天地;淡水湾花园;南北;低层/29层;3368685;21000;4室2厅;166;低区出入方便，观望后悔莫及，上门实拍，交通方便;20160822
585;金园一路1118弄;嘉定 江桥;金鹤新城双佳翠庭;;中层/5层;3367894;4200;2室2厅;74;金鹤新城双佳翠庭，一链倾城，随时看房，生活很便利;20160822
586;淞塘路98弄;宝山 淞南;盛世宝邸（一期）;南北;高层/18层;3367439;6000;2室2厅;89;2室2厅，业主刚降价，采光无遮挡，随到随看;20160822
587;五里桥路269弄;黄浦 五里桥;五里桥路269弄;暂无数据;中层/6层;3364930;6500;2室1厅;49;黄金楼层，看房有钥匙，链家房源，2室1厅;20160821
588;曹杨路1107弄, 曹杨二村;普陀 曹杨;曹杨二村;南;高层/6层;3364271;3100;1室0厅;30;曹杨二村，上门实勘，近地铁，小户型;20160820
589;天山路177弄;长宁 天山;南洋新都;南北;低层/12层;3362812;10000;2室2厅;102;南洋新都，低楼层，有钥匙，南北户型;20160820
590;香泉路85弄;普陀 万里;香泉小区;南北;高层/6层;3358025;4800;2室2厅;85;香泉小区，上门实勘，出行方便，马上看房;20160818
591;崂山路644弄,崂山路638弄,浦电路3;浦东 潍坊;潍坊九村;;中层/6层;3357348;4200;1室1厅;33;潍坊九村，地铁房，好房好心情，马上看房;20160817
592;水城路21弄,水城路45弄,水城路23弄;长宁 虹桥;虹日小区;南;高层/6层;3357337;4000;1室1厅;34;虹日小区，降价出租，高区景观房，上门实拍;20160817
593;灵石路733弄,灵石路735弄,灵石路7;闸北 永和;万荣小区;南北;中层/6层;3357067;5500;2室1厅;55;万荣小区，黄金楼层，降价房源，房型正气;20160817
594;报春路388弄,报春路488弄;闵行 古美;新梅花苑;南北;中层/6层;3357053;4800;2室1厅;72;新梅花苑，有钥匙立即看，生活很便利，南北直通;20160817
595;祁华路58弄,祁华路59弄,祁华路218;宝山 上大;葑润华庭;;中层/6层;3356306;3400;1室1厅;45;葑润华庭，高清实拍，温馨之家，光线充足;20160817
596;七莘路3333弄2区-15区;闵行 七宝;万科城市花园;暂无数据;中层/5层;3356194;8500;4室2厅;144;链家房源，上门实拍，马上看房，4室2厅2卫;20160817
597;创新西路300弄;浦东 唐镇;保利金爵公寓;南北;高层/11层;3355915;6500;3室1厅;88;保利金爵公寓，空气清新，高清实拍，房型正气;20160817
598;芳甸路77弄;浦东 联洋;当代清水园;南北;中层/16层;3355542;14500;3室2厅;140;当代清水园，链家房源，业主刚降价，房型正气;20160817
599;茅台路690弄;长宁 仙霞;新安小区;南;高层/6层;3353183;6000;2室1厅;52;新安小区，上门实拍，降价出租，交通方便;20160815
600;虹莘路3800弄;闵行 金汇;风度国际;南北;低层/11层;3332624;16000;4室2厅;155;风度国际，上门实勘，紧邻地铁，热门带看;20160806
601;菊盛路851弄;宝山 顾村;馨佳园（菊盛路851弄）;南;中层/16层;3341908;2500;1室1厅;57;好楼层，马上看房，生活很便利，实地看房;20160810
602;三泉路1859弄;宝山 共康;宝宸怡景园;南北;高层/11层;3355806;6600;2室2厅;89;人气房源，享受好房，马上看房，采光无敌好;20160817
603;漕溪北路28-38号;徐汇 徐家汇;实业公寓;西南;高层/28层;3374820;10000;2室2厅;90;实业公寓，有钥匙立即看，观望后悔莫及，2室2厅1卫;20160817
604;中山北路2584弄2号;普陀 武宁;中宁大楼;南北;中层/34层;2113000;5200;1室1厅;64;中宁大楼，光线充足，高清实拍，来电即看;20160606
605;中潭路33弄,远景路97弄,中潭路99弄;普陀 中远两湾城;中远两湾城;南北;中层/34层;3313742;9000;2室2厅;123;中远两湾城，看房方便，房型正气，热门房源;20160728
606;南丹东路168弄;徐汇 徐家汇;福源汇居;南北;低层/28层;3313414;19000;3室2厅;156;上下楼方便，南北直通，3室2厅2卫，链家房源;20160728
607;德华路80弄，德华路79弄，佳通路211;嘉定 南翔;绿地清猗园;南北;低层/20层;3341931;4100;3室2厅;97;地铁直达，有爱有家，改善住房，南北户型;20160813
608;虬江路1488弄;闸北 西藏北路;精文城上城;东南;高层/18层;2203899;11000;3室2厅;112;地铁直达，舒适三室，链家房源，光线非常好;20160611
609;民生路818弄,灵山路701弄;浦东 源深;桃林小区;南北;高层/6层;3356173;10000;3室2厅;101;桃林小区，实地看房，有钥匙，上门实勘;20160817
610;延安西路1155号,延安西路1181号;长宁 中山公园;绿地豪生酒店;南;中层/28层;1707656;7500;1室2厅;66;热门房源，好房好心情，业主刚降价，上门实拍;20160525
611;杨新路198弄;浦东 三林;杨新路198弄;南;中层/6层;1039573;3100;1室1厅;34;降价房源，热门带看，光线充足，交通便利;20160516
612;华山路1615号,华山路1635号,淮海;长宁 镇宁路;华山花苑;;中层/25层;2722559;7500;2室1厅;69;华山花苑，地铁沿线，空气清新，简约二室;20160618
613;中山南路1358弄;黄浦 蓬莱公园;中福浦江汇;南;高层/32层;2221425;9000;2室1厅;68;中福浦江汇，上门实勘，热门带看，精致户型;20160612
614;虹梅路3721号;长宁 西郊;森晟世洋国际广场;西北;中层/9层;3364158;4100;1室1厅;38;森晟世洋国际广场，温馨之家，看房有钥匙，好楼层;20160820
615;中华新路890弄;闸北 不夜城;中华新路890弄;南;中层/6层;1548417;3200;1室1厅;33;一链倾城，小户型，黄金楼层，地铁沿线;20160520
616;环龙路259弄,环龙路263弄;浦东 塘桥;怡东花园（公寓）;南北;中层/12层;3283242;10000;2室2厅;102;怡东花园，上门实勘，交通方便，好房好心情;20160715
617;康健路8号;徐汇 康健;南天公寓;南北;高层/20层;3274821;6500;2室2厅;71;南天公寓，南北通透，看房方便，采光这边独好;20160713
618;华容路111弄;徐汇 龙华;华容小区;东;低层/18层;3250423;6500;2室1厅;73;2室1厅1卫，紧邻地铁，上门实拍，火爆热门;20160712
619;中山南二路918弄, 天钥新村, 天钥二;徐汇 万体馆;天钥新村;北;高层/5层;3207120;2500;1室0厅;13;地铁沿线，上门实拍，一室小户型，采光无敌好;20160709
620;张杨路1515弄;浦东 源深;陆家嘴国际华城;南;低层/36层;2991133;13000;2室2厅;114;热租房源，低区出入方便，上门实拍，随时看房;20160706
621;芳草路258号;浦东 北蔡;芳草公寓;南;中层/6层;2987074;3500;1室1厅;35;景观房，看房方便，看房末班车，上门实拍;20160705
622;保德路1010弄;闸北 彭浦;保德路1010弄;暂无数据;中层/6层;2822779;3600;1室1厅;45;1室1厅，上门实拍，近地铁，随时可看;20160625
623;陆家浜路521弄;黄浦 董家渡;阳光翠竹苑;南;高层/34层;2814047;9000;2室2厅;84;阳光翠竹苑，采光无敌好，上门实拍，如您所见;20160624
624;华容路111弄;徐汇 龙华;华容小区;西;高层/18层;2811650;7000;2室1厅;68;上门实勘，错过不再有，交通便利，随到随看;20160624
625;零陵路751弄;徐汇 徐家汇;电影华苑;东南;低层/21层;2811250;9000;1室2厅;80;电影华苑，上门实拍，火爆热门，链家房源;20160624
626;南丹东路100弄,斜土路2561弄;徐汇 徐家汇;王家堂小区;南;高层/6层;2801698;4000;1室0厅;31;一室小户型，看房方便，上门实勘，如您所见;20160624
627;民府路905号,淞沪路949号,国霞路3;杨浦 新江湾城;三湘未来海岸;东;低层/9层;2707786;4800;1室0厅;30;一链倾城，生活很便利，上门实勘，低区出入方便;20160617
628;樱花路801弄，樱花路802弄，白杨路1;浦东 花木;大唐盛世花园;南北;高层/10层;2737393;13000;2室2厅;96;地铁直达，南北直通，上门实勘，视野很好;20160619
629;福山路111弄,松林路88弄,商城路11;浦东 源深;梅园五街坊;南;高层/6层;2673861;5800;2室1厅;54;梅园五街坊，2室1厅，马上看房，热门好房;20160616
630;南丹路189弄;徐汇 徐家汇;南虹公寓;南;高层/20层;2672370;11000;3室1厅;120;南虹公寓，火爆热门，改善住房，远离雾霾带;20160616
631;万航渡路858弄8号;静安 曹家渡;蓝朝部落;东南;中层/32层;2665795;6800;1室1厅;50;有爱有家，看房方便，高清实拍，近地铁;20160615
632;潍坊西路100弄;浦东 陆家嘴;黄浦房产;南北;高层/18层;2062450;5000;1室1厅;50;黄浦房产，1室1厅，随到随看，热门好房;20160604
633;黄金城道258弄（北区）,黄金城道259;长宁 古北;古北嘉年华庭;南北;中层/9层;1990147;9500;1室1厅;69;地铁直达，上门实勘，一室小户型，景观房;20160602
634;平凉路1889弄;杨浦 周家嘴路;珠江香樟南园;南北;低层/18层;1860566;7200;2室2厅;96;生活很便利，火热出租，随时可看，如您所见;20160718
635;龙山新村;徐汇 万体馆;龙山新村;暂无数据;中层/5层;1602708;3500;1室1厅;21;龙山新村，火爆热门，上门实拍，交通便利;20160522
636;陆家浜路413弄3-5号（单号）;黄浦 董家渡;金南新苑;西;低层/34层;1489987;11000;3室2厅;135;上下楼方便，看房方便，热租房源，舒适三室;20160519
637;普善路239弄,芷江西路521弄;闸北 不夜城;北美公寓;暂无数据;低层/11层;1013641;8500;2室2厅;115;北美公寓，有爱有家，有钥匙立即看，热门好房;20160311
638;中山北路831弄4号;闸北 大宁;英达大厦;暂无数据;高层/23层;3383443;1500;3室1厅;103;英达大厦，地铁直达，上门实勘，热门房源;20160829
639;沪亭路240弄;松江 九亭;美丽星城;;低层/12层;3379031;4500;2室2厅;87;美丽星城，毗邻地铁，新鲜上架，错过不再有;20160827
640;花山路609弄;浦东 外高桥;怡心苑;南;中层/6层;3376466;4500;2室2厅;97;怡心苑，紧邻地铁，抢鲜笋盘，实地看房;20160826
641;呼玛二村;宝山 张庙;呼玛二村;南;高层/6层;3370351;1100;2室1厅;54;呼玛二村，上门实勘，一链倾城，业主降价出租;20160823
642;枣庄路399弄;浦东 金杨;金桥瑞仕花园;;高层/16层;3314592;13500;2室2厅;116;观望后悔莫及，上门实勘，采光好，2室2厅;20160729
643;龙华西路398弄;徐汇 龙华;强生花苑;南;低层/24层;2898395;7800;2室1厅;85;热门好房，上门实拍，上下楼方便，业主刚降价;20160630
644;宜山路2328弄;闵行 静安新城;九歌上郡;南北;中层/12层;2633260;10500;2室2厅;97;九歌上郡，交通方便，有爱有家，降价房源;20160614
645;国顺路120弄;杨浦 五角场;国顺路120弄;南;中层/6层;3352452;4300;1室1厅;43;业主降价，链家好房，地铁直达，小户型;20160815
646;斜土路2899号,斜土路2905号;徐汇 徐家汇;上影公寓;西;高层/25层;3381501;5900;1室1厅;40;上门实勘，有钥匙房源，业主刚降价，一室小户型;20160828
647;尚博路366弄,尚博路518弄,尚博路5;浦东 三林;金地湾流域（公寓）;;高层/14层;3357998;6500;2室2厅;87;高区采光好，热门房源，如您所见，随时可看;20160818
648;金钟路340弄;长宁 北新泾;新泾六村;南;高层/6层;3339083;4500;1室1厅;45;高区景观好，毗邻地铁，上门实勘，温馨一室;20160809
649;沪闵路6666弄;闵行 古美;新梅广场;南;中层/12层;3323245;6300;2室2厅;98;新梅广场，上门实拍，毗邻地铁，马上看房;20160802
650;武川路222弄;杨浦 五角场;武川路222弄;暂无数据;低层/7层;3371421;3300;1室0厅;33;享受好房，实地看房，一室小户型，看房方便;20160824
651;斜土路2200弄2-3号;徐汇 徐家汇;荣承公寓;;高层/20层;2884416;12800;3室2厅;128;荣承公寓，看房有钥匙，实地看房，3房出租;20160629
652;栖山路400弄,阳光二村;浦东 洋泾;阳光二村;;中层/5层;3340824;3000;1室0厅;36;阳光二村，空气清新，上门实勘，实地看房;20160810
653;春泉路45弄;浦东 唐镇;毕加索小镇（一期）（公寓）;南北;高层/8层;3376398;5500;1室2厅;66;南北直通，远离雾霾带，交通便利，看房方便;20160826
654;龙漕路1弄;徐汇 万体馆;龙漕大楼;南北;高层/18层;3340768;6800;2室2厅;80;业主刚降价，生活很便利，观望后悔莫及，随时可看;20160810
655;升平街41弄,升平街73号,升平街79弄;静安 南京西路;升平小区;北;低层/4层;3365443;4800;1室1厅;21;升平小区，刚刚降价，上门实拍，热门房源;20160821
656;国货路236号;黄浦 蓬莱公园;东物公寓;南;中层/18层;3327606;7500;2室1厅;79;光线充足，上门实拍，如您所见，业主降价;20160804
657;斜土路2601号;徐汇 徐家汇;嘉汇广场;南;中层/33层;2905395;14100;3室2厅;145;嘉汇广场，3室2厅，上门实拍，看房有钥匙;20160630
658;斜土路2899号,斜土路2905号;徐汇 徐家汇;上影公寓;南北;中层/27层;3212443;9000;2室2厅;87;刚刚降价，观望后悔莫及，南北户型，光线充足;20160709
659;西藏南路1200弄;黄浦 蓬莱公园;黄浦丽园;南北;低层/26层;3314778;16000;3室2厅;160;近地铁，降价房源，舒适三室，上门实拍;20160729
660;三江路301弄;徐汇 龙华;三江小区;暂无数据;中层/6层;2991161;3500;1室1厅;35;三江小区，看房方便，业主降价，有爱有家;20160706
